left_arrow,right_arrow,empty,middle,corrAns,condition,blockfile,dummy_trial.thisRepN,dummy_trial.thisTrialN,dummy_trial.thisN,dummy_trial.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,blockn.thisRepN,blockn.thisTrialN,blockn.thisN,blockn.thisIndex,thisRow.t,notes,JS_code.started,JS_code.stopped,instruction_1.started,wecomle_resp.started,instruction_1.stopped,instruction_2.started,text.started,image_8.started,image_9.started,image_10.started,sound_2.started,key_resp_10.started,instruction_2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,instruction_2_1.started,image_11.started,image_12.started,image_13.started,text_5.started,sound_3.started,key_resp_5.started,instruction_2_1.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,instruction_2_2.started,image_14.started,image_15.started,image_16.started,text_6.started,sound_4.started,key_resp_6.started,instruction_2_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instruction_2_3.started,image_17.started,image_18.started,image_19.started,text_7.started,sound_5.started,key_resp_7.started,instruction_2_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instruction_2_4.started,image_20.started,image_21.started,image_22.started,text_8.started,sound_6.started,key_resp_8.started,instruction_2_4.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instruction_2_5.started,image_27.started,image_29.started,text_9.started,sound_7.started,image_30.started,key_resp_11.started,instruction_2_5.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,Instructions_3.started,image_49.started,key_resp_16.started,Instructions_3.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,inter_trial_interval.started,inter_trial_interval.stopped,ISIcode.started,ISIcode.stopped,ISI,type,fixation.started,image_35.started,image_33.started,image_34.started,image_35.stopped,image_33.stopped,image_34.stopped,fixation.stopped,Cue.started,image_38.started,image_36.started,image_37.started,Cue.stopped,Stim.started,image_39.started,image_41.started,image.started,image_2.started,key_resp_2.started,image_39.stopped,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,Feedback.started,image_42.started,image_3.started,image_43.started,sound_9.started,Feedback.stopped,UpdateAccuracy.started,UpdateAccuracy.stopped,continueStatus.started,key_resp_18.started,continueStatus.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,Main_Exp_Instructions.started,key_resp_9.started,Main_Exp_Instructions.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,ISIcode_test.started,ISIcode_test.stopped,finish.started,text_3.started,finish.stopped,编号,主试ID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.58832722401712,48.63013850399875,49.34978285501711,space,0.7020903000084218,None,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.36053599001025,49.42402249100269,49.949656356009655,space,0.5153443860181142,None,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock1.xlsx,,,,,,,,,,,,,0,0,0,0,0,0,0,0,50.001858656993136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97691741201561,50.77243732800707,,,1.0891783567134268,formal,50.7762930720055,50.799976804002654,50.799976804002654,50.799976804002654,51.91247484899941,51.91247484899941,51.91247484899941,51.88615058900905,51.88618411900825,51.91247484899941,51.91247484899941,51.91247484899941,52.893953548016725,52.89397689100588,54.24960548701347,54.24960548701347,54.24960548701347,54.24960548701347,54.24960548701347,54.35456363699632,54.728691780008376,z,1,0.4759747560019605,None,,,,,,,,,,,,,,,,,,,,,50.77254327200353,50.77564539501327,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,incongruent,PNblock1.xlsx,,,,,,,,,,,,,0,0,0,0,0,1,1,1,54.76088272201014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.73175417701714,55.54282478400273,,,1.24749498997996,formal,55.5437437419896,55.56736590299988,55.56736590299988,55.56736590299988,56.841211235005176,56.841211235005176,56.841211235005176,56.81301987200277,56.813050450000446,56.841211235005176,56.841211235005176,56.841211235005176,57.816842797008576,57.8169123409898,59.0757338530093,59.0757338530093,59.0757338530093,59.0757338530093,59.0757338530093,59.181006697006524,59.606914313015295,m,1,0.513480530004017,None,,,,,,,,,,,,,,,,,,,,,55.542838241002755,55.54330761401798,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock3.xlsx,,,,,,,,,,,,,0,1,1,2,0,0,0,0,59.64138543501031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6169176310068,60.41789155700826,,,1.1012024048096192,formal,60.42127677501412,60.44563619600376,60.44563619600376,60.44563619600376,61.575231868017,61.575231868017,61.575231868017,61.54871285599074,61.548741706996225,61.575231868017,61.575231868017,61.575231868017,62.5612331579905,62.56127710500732,63.86569914399297,63.86569914399297,63.86569914399297,63.86569914399297,63.86569914399297,63.9716351510142,64.3048448000045,z,1,0.43281028399360366,None,,,,,,,,,,,,,,,,,,,,,60.4179746019945,60.41952488600509,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,incongruent,PNblock3.xlsx,,,,,,,,,,,,,0,1,1,2,0,1,1,1,64.32946392300073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.30606066601467,65.10863205199712,,,1.1362725450901803,formal,65.10983087599743,65.13663001099485,65.13663001099485,65.13663001099485,66.28612448400236,66.28612448400236,66.28612448400236,66.26017028899514,66.2601949130185,66.28612448400236,66.28612448400236,66.28612448400236,67.2652434130141,67.26535803099978,68.52385321201291,68.52385321201291,68.52385321201291,68.52385321201291,68.52385321201291,68.63082616901374,69.07111300801625,z,1,0.5308236230048351,None,,,,,,,,,,,,,,,,,,,,,65.10865046799881,65.1092998420063,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock3.xlsx,,,,,,,,,,,,,0,1,1,2,0,2,2,2,69.0943550360098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.07180666999193,69.87824662899948,,,1.4779559118236474,formal,69.87942985401605,69.90935034299036,69.90935034299036,69.90935034299036,71.4043870360183,71.4043870360183,71.4043870360183,71.37826227300684,71.37829210801283,71.4043870360183,71.4043870360183,71.4043870360183,72.3807373070158,72.38081440201495,73.65611648900085,73.65611648900085,73.65611648900085,73.65611648900085,73.65611648900085,73.76024081799551,74.0544312990096,m,1,0.39338902800227515,None,,,,,,,,,,,,,,,,,,,,,69.87826549299643,69.87885325201205,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock3.xlsx,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,0,0,0,74.08683667899459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.06374487400171,74.86355366100906,,,1.4258517034068137,formal,74.86593105399515,74.89046639599837,74.89046639599837,74.89046639599837,76.32816429701052,76.32816429701052,76.32816429701052,76.306420117995,76.30645648401696,76.32816429701052,76.32816429701052,76.32816429701052,77.30844808201073,77.30846361201839,78.54252631799318,78.54252631799318,78.54252631799318,78.54252631799318,78.54252631799318,78.64939445699565,78.97153103799792,z,1,0.41542237901012413,None,,,,,,,,,,,,,,,,,,,,,74.86362838299829,74.865470173012,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,1,1,1,78.99555852200137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.97243543999502,79.77421725599561,,,1.0390781563126252,formal,79.77545748100965,79.80192395299673,79.80192395299673,79.80192395299673,80.86149912601104,80.86149912601104,80.86149912601104,80.83738009701483,80.83740859001409,80.86149912601104,80.86149912601104,80.86149912601104,81.84128357001464,81.8412993090169,83.08326781200594,83.08326781200594,83.08326781200594,83.08326781200594,83.08326781200594,83.19279120399733,83.70612162299221,z,0,0.6061869240074884,None,,,,,,,,,,,,,,,,,,,,,79.7742392049986,79.77488360999268,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,incongruent,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,2,2,2,83.72419014500338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.70670965500176,84.51377680699807,,,1.3216432865731462,formal,84.51597406499786,84.53817196999444,84.53817196999444,84.53817196999444,85.87503952800762,85.87503952800762,85.87503952800762,85.85192938099499,85.85195739299525,85.87503952800762,85.87503952800762,85.87503952800762,86.86618996300967,86.8662545499974,88.1470899929991,88.1470899929991,88.1470899929991,88.1470899929991,88.1470899929991,88.2535988019954,88.65493459900608,z,1,0.49736317901988514,None,,,,,,,,,,,,,,,,,,,,,84.51386815399746,84.51551759499125,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock7.xlsx,,,,,,,,,,,,,0,3,3,6,0,0,0,0,88.69074953600648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6648907920171,89.45769414701499,,,1.1382765531062122,formal,89.45872761501232,89.48171631500009,89.48171631500009,89.48171631500009,90.6356105520099,90.6356105520099,90.6356105520099,90.61060664101387,90.61063378799008,90.6356105520099,90.6356105520099,90.6356105520099,91.62107034999644,91.62109150699689,92.86977609599126,92.86977609599126,92.86977609599126,92.86977609599126,92.86977609599126,92.98741673401673,93.20495267899241,z,0,0.32212422898737714,None,,,,,,,,,,,,,,,,,,,,,89.45771119301207,89.4583170840051,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,incongruent,PNblock7.xlsx,,,,,,,,,,,,,0,3,3,6,0,1,1,1,93.23094277500059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.20573184100795,94.0207783599908,,,1.0701402805611222,formal,94.02170701901196,94.05369325799984,94.05369325799984,94.05369325799984,95.14196747800452,95.14196747800452,95.14196747800452,95.11874478700338,95.11877299900516,95.14196747800452,95.14196747800452,95.14196747800452,96.12634366299608,96.12636557000224,97.35606034501689,97.35606034501689,97.35606034501689,97.35606034501689,97.35606034501689,97.45608222199371,106.13396527001169,None,0,,,,,,,,,,,,,,,,,,,,,,,94.02079740801128,94.02129610200063,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock7.xlsx,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock5.xlsx,,,,,,,,,,,,,0,4,4,4,0,0,0,0,106.17924030299764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1511900619953,106.9237616469909,,,1.3587174348697395,formal,106.92521233300795,106.95243819599273,106.95243819599273,106.95243819599273,108.33248627799912,108.33248627799912,108.33248627799912,108.3050016160123,108.30503201001557,108.33248627799912,108.33248627799912,108.33248627799912,109.31784252700163,109.31787778201397,110.85249132101308,110.85249132101308,110.85249132101308,110.85249132101308,110.85249132101308,110.96673927901429,119.31717893999303,None,0,,,,,,,,,,,,,,,,,,,,,,,106.92377832799684,106.92454118901514,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
